"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","720527","24/12/2024 - 03:29","CIDADE BAIXA","JOSE DO PATROCINIO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.040863634751584","-51.22210278755161","CONTAINER",""
"PORTO ALEGRE","720536","24/12/2024 - 06:38","CAVALHADA","AVENIDA CAVALHADA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.097696817808796","-51.23125433921815","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","720539","24/12/2024 - 07:09","AGRONOMIA","EROTILDE MACHADO SANTANA","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08227774175256","-51.11698213006846","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","720539","24/12/2024 - 07:09","AGRONOMIA","EROTILDE MACHADO SANTANA","INCÊNDIO","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.069335373332763","-51.149210929870605","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","720544","24/12/2024 - 07:20","MENINO DEUS","ERICO VERISSIMO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.055815854638315","-51.21804705940918","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","720560","24/12/2024 - 09:35","MEDIANEIRA","DOM JOÃO VI","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06895468980913","-51.20202898979188","VISTORIA",""
"PORTO ALEGRE","720564","24/12/2024 - 09:48","AGRONOMIA","EROTILDE MACHADO SANTANA","INCÊNDIO","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.0824448487803","-51.117217540740974","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","720582","24/12/2024 - 10:40","CAMPO NOVO","ESTRADA COSTA GAMA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.1272379115608","-51.17573261260986","CORTE TOTAL",""
"PORTO ALEGRE","720595","24/12/2024 - 10:56","CENTRO","GENERAL LIMA E SILVA","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.039442619269145","-51.219828128814704","DE ANIMAL",""
"PORTO ALEGRE","720599","24/12/2024 - 11:07","PETRÓPOLIS","RUA BARAO DO AMAZONAS","INCÊNDIO","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.05440405382483","-51.18901491165161","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","720600","24/12/2024 - 11:10","CENTRO","VIGÁRIO JOSÉ INÁCIO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.030340317639247","-51.225761191679574","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","720625","24/12/2024 - 12:52","AUXILIADORA","ARTUR ROCHA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.033024576525293","-51.18900418281555","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","720629","24/12/2024 - 13:03","JARDIM BOTÂNICO","IPIRANGA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.04591571636934","-51.1984792916957","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","720634","24/12/2024 - 13:18","RESTINGA","RUA PROF. ASCÂNIO ILO FREDIANE","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.166872012724728","-51.14867448806763","",""
"PORTO ALEGRE","720641","24/12/2024 - 13:37","RESTINGA","ALAMEDA C","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15070763848249","-51.13507568836212","DE ANIMAL",""
"PORTO ALEGRE","720649","24/12/2024 - 14:18","RESTINGA","JOÃO ANTÔNIO DA SILVEIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15130602265852","-51.1340081691742","LIXO",""
"PORTO ALEGRE","720654","24/12/2024 - 14:25","MENINO DEUS","GUMERCINDO SARAIVA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.056539890534783","-51.224409341812134","VISTORIA",""
